date_log,location,temperature,precipitation,weather_condition
2023-11-23,Marseille,25.6,1.4,nuageux
2023-11-23,Nice,18.3,0.9,pluie
2023-11-23,Bordeaux,20.1,0.0,orage
2023-11-23,Toulouse,22.9,1.7,nuageux
2023-11-23,Lille,27.7,2.9,nuageux
2023-11-23,Strasbourg,16.6,2.2,pluie
2023-11-23,Nantes,15.2,2.0,pluie
2023-11-23,Chamonix,17.4,0.0,pluie
2023-11-24,Paris,21.4,0.0,ensoleillé
2023-11-24,Lyon,11.2,0.7,ensoleillé
2023-11-24,Marseille,20.4,0.4,ensoleillé
2023-11-24,Nice,12.1,0.0,ensoleillé
2023-11-24,Bordeaux,22.0,1.9,pluie
2023-11-24,Toulouse,19.9,2.7,pluie
2023-11-24,Lille,22.0,0.0,ensoleillé
2023-11-24,Strasbourg,18.6,0.0,nuageux
2023-11-24,Nantes,19.5,2.7,ensoleillé
2023-11-24,Chamonix,23.4,3.1,ensoleillé
2023-11-25,Paris,18.5,3.0,ensoleillé
2023-11-25,Lyon,19.0,3.2,pluie
2023-11-25,Marseille,19.9,2.1,ensoleillé
2023-11-25,Nice,27.4,0.7,pluie
2023-11-25,Bordeaux,21.1,2.9,ensoleillé
2023-11-25,Toulouse,19.3,0.0,ensoleillé
2023-11-25,Lille,30.7,0.3,ensoleillé
2023-11-25,Strasbourg,20.8,2.7,pluie
2023-11-25,Nantes,17.0,0.0,nuageux
2023-11-25,Chamonix,21.3,0.0,pluie
2023-11-26,Paris,18.6,1.4,nuageux
2023-11-26,Lyon,18.7,0.0,orage
2023-11-26,Marseille,28.0,1.2,ensoleillé
2023-11-26,Nice,27.2,0.6,pluie
2023-11-26,Bordeaux,15.6,1.4,nuageux
2023-11-26,Toulouse,18.9,0.0,pluie
2023-11-26,Lille,27.3,0.1,ensoleillé
2023-11-26,Strasbourg,10.8,3.0,ensoleillé
2023-11-26,Nantes,17.5,0.1,ensoleillé
2023-11-26,Chamonix,11.2,3.6,pluie
2023-11-27,Paris,13.6,1.1,ensoleillé
2023-11-27,Lyon,24.6,1.6,ensoleillé
2023-11-27,Marseille,19.7,0.0,nuageux
2023-11-27,Nice,16.0,1.3,nuageux
2023-11-27,Bordeaux,16.1,1.3,orage
2023-11-27,Toulouse,23.4,2.4,nuageux
2023-11-27,Lille,13.9,4.3,ensoleillé
2023-11-27,Strasbourg,23.8,1.0,pluie
2023-11-27,Nantes,25.4,4.5,pluie
2023-11-27,Chamonix,12.8,0.7,nuageux
2023-11-28,Paris,8.1,1.3,nuageux
2023-11-28,Lyon,21.8,0.9,ensoleillé
2023-11-28,Marseille,16.7,0.0,nuageux
2023-11-28,Nice,21.9,3.2,ensoleillé
2023-11-28,Bordeaux,17.0,1.7,ensoleillé
2023-11-28,Toulouse,12.2,1.7,pluie
2023-11-28,Lille,18.0,0.0,ensoleillé
2023-11-28,Strasbourg,16.2,0.4,pluie
2023-11-28,Nantes,21.9,0.0,nuageux
2023-11-28,Chamonix,18.0,0.9,pluie
2023-11-29,Paris,14.5,3.7,ensoleillé
2023-11-29,Lyon,15.7,0.0,nuageux
2023-11-29,Marseille,15.1,3.7,nuageux
2023-11-29,Nice,22.8,0.0,nuageux
2023-11-29,Bordeaux,25.5,1.3,neige
2023-11-29,Toulouse,21.3,0.5,ensoleillé
2023-11-29,Lille,16.3,1.5,ensoleillé
2023-11-29,Strasbourg,17.3,3.7,ensoleillé
2023-11-29,Nantes,13.7,3.3,ensoleillé
2023-11-29,Chamonix,19.4,1.4,ensoleillé
2023-11-30,Paris,24.2,0.1,ensoleillé
2023-11-30,Lyon,24.3,0.0,pluie
2023-11-30,Marseille,16.4,0.0,ensoleillé
2023-11-30,Nice,13.7,0.7,nuageux
2023-11-30,Bordeaux,21.9,2.1,nuageux
2023-11-30,Toulouse,21.2,0.0,ensoleillé
2023-11-30,Lille,21.8,1.2,nuageux
2023-11-30,Strasbourg,24.7,2.2,ensoleillé
2023-11-30,Nantes,20.2,0.0,ensoleillé
2023-11-30,Chamonix,16.7,0.2,ensoleillé
2023-12-01,Paris,18.4,1.4,nuageux
2023-12-01,Lyon,23.6,0.9,ensoleillé
2023-12-01,Marseille,20.1,1.2,pluie
2023-12-01,Nice,17.4,0.0,ensoleillé
2023-12-01,Bordeaux,11.2,0.0,ensoleillé
2023-12-01,Toulouse,22.4,0.0,pluie
2023-12-01,Lille,18.8,1.7,nuageux
2023-12-01,Strasbourg,22.6,0.0,ensoleillé
2023-12-01,Nantes,25.0,2.7,pluie
2023-12-01,Chamonix,14.4,0.0,neige
2023-12-02,Paris,26.0,0.8,ensoleillé
2023-12-02,Lyon,8.9,0.0,orage
2023-12-02,Marseille,18.8,0.0,ensoleillé
2023-12-02,Nice,17.9,1.0,ensoleillé
2023-12-02,Bordeaux,27.3,0.6,orage
2023-12-02,Toulouse,25.4,3.1,orage
2023-12-02,Lille,27.2,1.4,nuageux
2023-12-02,Strasbourg,10.2,1.7,ensoleillé
2023-12-02,Nantes,25.2,0.9,pluie
2023-12-02,Chamonix,28.7,2.3,ensoleillé
2023-12-03,Paris,22.8,2.6,pluie
2023-12-03,Lyon,21.7,0.0,nuageux
2023-12-03,Marseille,17.5,2.8,ensoleillé
2023-12-03,Nice,16.0,0.7,ensoleillé
2023-12-03,Bordeaux,14.8,3.7,nuageux
2023-12-03,Toulouse,28.4,0.0,ensoleillé
2023-12-03,Lille,20.7,0.0,pluie
2023-12-03,Strasbourg,23.1,1.8,ensoleillé
2023-12-03,Nantes,24.1,1.5,nuageux
2023-12-03,Chamonix,34.7,0.0,ensoleillé
2023-12-04,Paris,11.4,0.4,neige
2023-12-04,Lyon,12.2,0.0,nuageux
2023-12-04,Marseille,15.0,0.0,nuageux
2023-12-04,Nice,15.2,1.8,ensoleillé
2023-12-04,Bordeaux,17.5,0.7,nuageux
2023-12-04,Toulouse,24.5,0.0,nuageux
2023-12-04,Lille,18.7,1.5,ensoleillé
2023-12-04,Strasbourg,10.3,0.0,nuageux
2023-12-04,Nantes,21.7,1.7,nuageux
2023-12-04,Chamonix,30.3,1.2,ensoleillé
2023-12-05,Paris,24.1,0.7,nuageux
2023-12-05,Lyon,21.5,3.5,nuageux
2023-12-05,Marseille,9.4,1.6,ensoleillé
2023-12-05,Nice,30.7,1.4,nuageux
2023-12-05,Bordeaux,28.3,0.1,nuageux
2023-12-05,Toulouse,19.8,1.1,ensoleillé
2023-12-05,Lille,8.9,0.0,nuageux
2023-12-05,Strasbourg,14.5,2.2,ensoleillé
2023-12-05,Nantes,24.4,1.5,pluie
2023-12-05,Chamonix,24.1,0.8,ensoleillé
2023-12-06,Paris,26.0,1.0,pluie
2023-12-06,Lyon,20.3,0.6,ensoleillé
2023-12-06,Marseille,23.4,0.4,ensoleillé
2023-12-06,Nice,24.9,0.0,ensoleillé
2023-12-06,Bordeaux,14.5,2.0,ensoleillé
2023-12-06,Toulouse,19.6,0.3,ensoleillé
2023-12-06,Lille,24.5,0.1,ensoleillé
2023-12-06,Strasbourg,19.0,3.1,nuageux
2023-12-06,Nantes,27.7,3.4,ensoleillé
2023-12-06,Chamonix,18.6,2.8,pluie
2023-12-07,Paris,15.3,0.0,ensoleillé
2023-12-07,Lyon,8.2,3.5,ensoleillé
2023-12-07,Marseille,15.7,0.8,nuageux
2023-12-07,Nice,15.4,2.0,ensoleillé
2023-12-07,Bordeaux,18.1,0.0,orage
2023-12-07,Toulouse,22.2,0.0,ensoleillé
2023-12-07,Lille,15.8,0.0,ensoleillé
2023-12-07,Strasbourg,12.9,1.3,nuageux
2023-12-07,Nantes,10.2,0.0,orage
2023-12-07,Chamonix,20.0,0.2,pluie
2023-12-08,Paris,30.0,3.8,nuageux
2023-12-08,Lyon,15.7,1.8,ensoleillé
2023-12-08,Marseille,23.7,0.1,ensoleillé
2023-12-08,Nice,12.5,1.0,nuageux
2023-12-08,Bordeaux,19.1,0.3,pluie
2023-12-08,Toulouse,22.2,0.0,ensoleillé
2023-12-08,Lille,14.2,1.2,ensoleillé
2023-12-08,Strasbourg,21.9,0.0,ensoleillé
2023-12-08,Nantes,24.6,0.0,neige
2023-12-08,Chamonix,17.1,0.6,ensoleillé
2023-12-09,Paris,16.8,0.2,nuageux
2023-12-09,Lyon,29.4,0.0,ensoleillé
2023-12-09,Marseille,32.2,1.7,ensoleillé
2023-12-09,Nice,20.5,1.7,ensoleillé
2023-12-09,Bordeaux,32.6,0.0,ensoleillé
2023-12-09,Toulouse,14.4,0.0,pluie
2023-12-09,Lille,20.2,0.0,ensoleillé
2023-12-09,Strasbourg,20.1,3.5,pluie
2023-12-09,Nantes,20.8,0.6,ensoleillé
2023-12-09,Chamonix,16.9,2.3,pluie
2023-12-10,Paris,15.9,3.8,ensoleillé
2023-12-10,Lyon,29.7,1.4,pluie
2023-12-10,Marseille,19.9,2.5,nuageux
2023-12-10,Nice,25.5,0.0,ensoleillé
2023-12-10,Bordeaux,17.4,0.0,ensoleillé
2023-12-10,Toulouse,22.0,2.0,nuageux
2023-12-10,Lille,13.3,0.3,nuageux
2023-12-10,Strasbourg,13.3,0.0,pluie
2023-12-10,Nantes,22.8,0.0,ensoleillé
2023-12-10,Chamonix,18.5,0.0,pluie
2023-12-11,Paris,20.9,0.9,ensoleillé
2023-12-11,Lyon,16.4,0.7,nuageux
2023-12-11,Marseille,20.9,0.0,neige
2023-12-11,Nice,12.6,3.7,ensoleillé
2023-12-11,Bordeaux,16.8,0.9,ensoleillé
2023-12-11,Toulouse,25.1,6.3,pluie
2023-12-11,Lille,13.8,1.7,pluie
2023-12-11,Strasbourg,16.5,0.2,nuageux
2023-12-11,Nantes,16.4,0.0,pluie
2023-12-11,Chamonix,19.8,0.0,ensoleillé
2023-12-12,Paris,24.7,1.1,nuageux
2023-12-12,Lyon,22.1,0.3,ensoleillé
2023-12-12,Marseille,18.2,1.4,orage
2023-12-12,Nice,14.2,0.5,ensoleillé
2023-12-12,Bordeaux,15.7,0.0,nuageux
2023-12-12,Toulouse,9.5,3.0,nuageux
2023-12-12,Lille,16.6,2.7,pluie
2023-12-12,Strasbourg,25.3,0.0,nuageux
2023-12-12,Nantes,14.6,4.8,ensoleillé
2023-12-12,Chamonix,28.8,1.0,ensoleillé
2023-12-13,Paris,21.3,0.1,ensoleillé
2023-12-13,Lyon,22.2,0.0,ensoleillé
2023-12-13,Marseille,9.8,0.0,nuageux
2023-12-13,Nice,20.1,0.0,pluie
2023-12-13,Bordeaux,19.7,0.0,neige
2023-12-13,Toulouse,16.1,2.3,ensoleillé
2023-12-13,Lille,21.2,1.0,orage
2023-12-13,Strasbourg,24.4,1.7,ensoleillé
2023-12-13,Nantes,27.2,0.3,nuageux
2023-12-13,Chamonix,17.9,0.0,ensoleillé
2023-12-14,Paris,17.9,2.4,ensoleillé
2023-12-14,Lyon,26.5,2.4,ensoleillé
2023-12-14,Marseille,11.0,2.6,pluie
2023-12-14,Nice,10.8,2.3,nuageux
2023-12-14,Bordeaux,18.2,2.1,pluie
2023-12-14,Toulouse,13.3,2.8,nuageux
2023-12-14,Lille,12.7,0.0,nuageux
2023-12-14,Strasbourg,15.0,0.0,neige
2023-12-14,Nantes,20.5,3.7,nuageux
2023-12-14,Chamonix,33.3,1.1,ensoleillé
2023-12-15,Paris,25.6,1.3,nuageux
2023-12-15,Lyon,22.5,0.5,pluie
2023-12-15,Marseille,21.0,1.8,ensoleillé
2023-12-15,Nice,17.1,0.9,nuageux
2023-12-15,Bordeaux,19.7,2.2,ensoleillé
2023-12-15,Toulouse,14.7,0.9,ensoleillé
2023-12-15,Lille,29.6,2.7,nuageux
2023-12-15,Strasbourg,26.7,1.0,ensoleillé
2023-12-15,Nantes,21.6,2.5,pluie
2023-12-15,Chamonix,27.8,0.0,nuageux
2023-12-16,Paris,13.4,3.0,neige
2023-12-16,Lyon,18.6,0.0,ensoleillé
2023-12-16,Marseille,13.7,0.2,nuageux
2023-12-16,Nice,13.0,4.1,ensoleillé
2023-12-16,Bordeaux,19.9,0.9,pluie
2023-12-16,Toulouse,22.9,2.4,pluie
2023-12-16,Lille,24.7,2.6,pluie
2023-12-16,Strasbourg,16.8,0.6,ensoleillé
2023-12-16,Nantes,23.8,0.2,nuageux
2023-12-16,Chamonix,20.0,1.6,ensoleillé
2023-12-17,Paris,23.9,0.0,neige
2023-12-17,Lyon,23.6,0.6,ensoleillé
2023-12-17,Marseille,23.5,2.2,ensoleillé
2023-12-17,Nice,28.0,3.0,nuageux
2023-12-17,Bordeaux,26.7,3.2,nuageux
2023-12-17,Toulouse,21.5,1.0,ensoleillé
2023-12-17,Lille,24.4,2.1,nuageux
2023-12-17,Strasbourg,18.5,1.6,pluie
2023-12-17,Nantes,19.8,0.0,nuageux
2023-12-17,Chamonix,26.5,1.1,pluie
2023-12-18,Paris,30.2,0.0,nuageux
2023-12-18,Lyon,17.2,1.0,ensoleillé
2023-12-18,Marseille,25.7,1.6,nuageux
2023-12-18,Nice,21.6,0.0,nuageux
2023-12-18,Bordeaux,14.2,1.5,ensoleillé
2023-12-18,Toulouse,13.2,0.2,nuageux
2023-12-18,Lille,22.5,0.0,nuageux
2023-12-18,Strasbourg,28.0,2.8,ensoleillé
2023-12-18,Nantes,12.1,0.0,ensoleillé
2023-12-18,Chamonix,8.6,0.0,nuageux
2023-12-19,Paris,23.8,0.4,nuageux
2023-12-19,Lyon,22.3,0.0,ensoleillé
2023-12-19,Marseille,24.0,0.2,nuageux
2023-12-19,Nice,20.1,0.9,ensoleillé
2023-12-19,Bordeaux,13.6,0.0,nuageux
2023-12-19,Toulouse,24.8,1.6,neige
2023-12-19,Lille,25.3,1.5,ensoleillé
2023-12-19,Strasbourg,20.7,0.0,ensoleillé
2023-12-19,Nantes,18.6,1.0,ensoleillé
2023-12-19,Chamonix,29.8,2.0,nuageux
2023-12-20,Paris,27.7,1.9,nuageux
2023-12-20,Lyon,16.4,1.2,nuageux
2023-12-20,Marseille,21.2,0.0,nuageux
2023-12-20,Nice,18.1,0.7,nuageux
2023-12-20,Bordeaux,28.0,0.0,pluie
2023-12-20,Toulouse,26.0,0.0,ensoleillé
2023-12-20,Lille,13.1,2.8,pluie
2023-12-20,Strasbourg,23.7,2.9,ensoleillé
2023-12-20,Nantes,24.0,4.1,ensoleillé
2023-12-20,Chamonix,22.8,0.8,pluie
2023-12-21,Paris,21.7,2.9,neige
2023-12-21,Lyon,16.1,0.0,ensoleillé
2023-12-21,Marseille,18.5,0.0,nuageux
2023-12-21,Nice,20.7,0.0,pluie
2023-12-21,Bordeaux,20.3,2.3,ensoleillé
2023-12-21,Toulouse,17.6,3.5,ensoleillé
2023-12-21,Lille,12.7,2.8,ensoleillé
2023-12-21,Strasbourg,23.4,0.0,pluie
2023-12-21,Nantes,33.6,0.9,pluie
2023-12-21,Chamonix,15.6,0.0,ensoleillé
2023-12-22,Paris,18.9,0.8,nuageux
2023-12-22,Lyon,20.5,0.6,ensoleillé
2023-12-22,Marseille,23.2,0.4,orage
2023-12-22,Nice,10.3,0.8,ensoleillé
2023-12-22,Bordeaux,8.2,1.5,nuageux
2023-12-22,Toulouse,15.1,1.2,pluie
2023-12-22,Lille,26.6,0.0,pluie
2023-12-22,Strasbourg,25.3,0.3,ensoleillé
2023-12-22,Nantes,28.8,0.5,nuageux
2023-12-22,Chamonix,15.8,2.0,orage
2023-12-23,Paris,17.8,0.0,pluie
2023-12-23,Lyon,17.6,0.9,nuageux
2023-12-23,Marseille,26.7,0.0,pluie
2023-12-23,Nice,20.1,1.9,nuageux
2023-12-23,Bordeaux,21.0,3.0,nuageux
2023-12-23,Toulouse,19.6,0.7,neige
2023-12-23,Lille,23.0,1.1,ensoleillé
2023-12-23,Strasbourg,18.0,1.8,nuageux
2023-12-23,Nantes,16.7,0.1,nuageux
2023-12-23,Chamonix,17.4,3.0,ensoleillé
2023-12-24,Paris,3.9,1.6,orage
2023-12-24,Lyon,20.2,0.0,pluie
2023-12-24,Marseille,21.5,1.7,nuageux
2023-12-24,Nice,22.9,0.0,nuageux
2023-12-24,Bordeaux,26.8,0.0,orage
2023-12-24,Toulouse,23.4,2.1,ensoleillé
2023-12-24,Lille,15.6,2.0,nuageux
2023-12-24,Strasbourg,18.1,0.0,pluie
2023-12-24,Nantes,25.8,0.0,ensoleillé
2023-12-24,Chamonix,15.7,0.4,ensoleillé
2023-12-25,Paris,21.4,0.9,nuageux
2023-12-25,Lyon,22.7,0.0,pluie
2023-12-25,Marseille,16.3,0.8,nuageux
2023-12-25,Nice,29.5,0.8,ensoleillé
2023-12-25,Bordeaux,25.4,1.1,neige
2023-12-25,Toulouse,17.6,0.6,orage
2023-12-25,Lille,19.2,1.9,pluie
2023-12-25,Strasbourg,26.9,1.5,ensoleillé
2023-12-25,Nantes,25.9,0.0,neige
2023-12-25,Chamonix,17.9,0.0,neige
2023-12-26,Paris,21.6,0.5,nuageux
2023-12-26,Lyon,23.6,0.0,ensoleillé
2023-12-26,Marseille,20.2,2.0,nuageux
2023-12-26,Nice,9.7,4.2,pluie
2023-12-26,Bordeaux,18.6,0.0,pluie
2023-12-26,Toulouse,20.8,1.1,ensoleillé
2023-12-26,Lille,19.6,2.5,pluie
2023-12-26,Strasbourg,23.7,1.4,pluie
2023-12-26,Nantes,22.3,0.8,pluie
2023-12-26,Chamonix,28.9,0.0,orage
2023-12-27,Paris,20.7,1.1,nuageux
2023-12-27,Lyon,24.1,0.0,ensoleillé
2023-12-27,Marseille,11.3,1.2,nuageux
2023-12-27,Nice,21.4,3.2,ensoleillé
2023-12-27,Bordeaux,13.6,2.7,ensoleillé
2023-12-27,Toulouse,31.8,0.4,nuageux
2023-12-27,Lille,13.5,0.4,neige
2023-12-27,Strasbourg,20.1,1.8,nuageux
2023-12-27,Nantes,17.0,3.3,neige
2023-12-27,Chamonix,14.4,0.0,nuageux
2023-12-28,Paris,25.5,0.0,nuageux
2023-12-28,Lyon,19.0,5.7,ensoleillé
2023-12-28,Marseille,19.9,0.0,ensoleillé
2023-12-28,Nice,19.7,0.9,ensoleillé
2023-12-28,Bordeaux,20.8,2.0,nuageux
2023-12-28,Toulouse,14.8,3.5,nuageux
2023-12-28,Lille,21.2,2.1,nuageux
2023-12-28,Strasbourg,16.9,2.9,nuageux
2023-12-28,Nantes,18.7,1.4,pluie
2023-12-28,Chamonix,15.3,0.0,pluie
2023-12-29,Paris,23.4,0.3,ensoleillé
2023-12-29,Lyon,15.7,0.0,pluie
2023-12-29,Marseille,23.5,0.1,pluie
2023-12-29,Nice,19.4,1.0,nuageux
2023-12-29,Bordeaux,10.4,0.0,ensoleillé
2023-12-29,Toulouse,21.7,0.0,ensoleillé
2023-12-29,Lille,25.3,2.5,nuageux
2023-12-29,Strasbourg,23.6,3.7,ensoleillé
2023-12-29,Nantes,19.6,2.0,pluie
2023-12-29,Chamonix,17.1,4.7,ensoleillé
2023-12-30,Paris,29.9,1.0,ensoleillé
2023-12-30,Lyon,21.9,3.0,ensoleillé
2023-12-30,Marseille,19.3,0.0,pluie
2023-12-30,Nice,24.4,1.1,nuageux
2023-12-30,Bordeaux,20.9,0.0,ensoleillé
2023-12-30,Toulouse,11.4,1.4,pluie
2023-12-30,Lille,24.5,0.7,ensoleillé
2023-12-30,Strasbourg,27.2,0.0,pluie
2023-12-30,Nantes,14.7,0.9,ensoleillé
2023-12-30,Chamonix,19.6,2.2,pluie
2023-12-31,Paris,16.1,3.1,pluie
2023-12-31,Lyon,29.8,0.9,pluie
2023-12-31,Marseille,26.2,0.0,pluie
2023-12-31,Nice,25.4,2.6,nuageux
2023-12-31,Bordeaux,24.3,1.0,ensoleillé
2023-12-31,Toulouse,5.2,0.0,pluie
2023-12-31,Lille,16.9,0.0,pluie
2023-12-31,Strasbourg,20.6,0.4,ensoleillé
2023-12-31,Nantes,15.9,0.0,nuageux
2023-12-31,Chamonix,16.4,2.7,orage
