date_log,session_id,client_id,ip_address,user_agent,search_query,filters,results_count,page_number,action
2025-03-14T09:30:45,SES-2023-0204,467,105.54.124.236,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-03-24"", ""categorie"": ""Luxe""}",17,1,view_results
2025-04-23T07:46:52,SES-2023-0560,480,120.178.172.237,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-05-03"", ""categorie"": ""Nature""}",11,1,filter_results
2025-03-04T02:13:59,SES-2023-0193,4,80.193.45.142,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-03-14"", ""categorie"": ""Sport""}",7,1,view_results
2025-02-27T05:20:21,SES-2023-1458,293,94.30.4.77,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-03-09"", ""categorie"": ""Nature"", ""prix_max"": 50}",26,1,filter_results
2025-03-20T15:23:04,SES-2023-0415,147,22.33.66.138,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-03-30"", ""categorie"": ""Famille""}",26,1,filter_results
2025-01-11T19:47:54,SES-2023-0497,54,185.2.114.191,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-01-21"", ""categorie"": ""Culture""}",24,1,view_results
2025-03-27T10:05:30,SES-2023-1210,208,158.155.154.126,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-04-06"", ""categorie"": ""Nature""}",28,1,view_results
2025-05-23T12:15:49,SES-2023-0169,128,208.88.5.247,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-06-02"", ""categorie"": ""Famille""}",28,1,view_results
2025-01-16T20:32:13,SES-2023-0560,141,129.81.130.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-01-26"", ""categorie"": ""Sport"", ""prix_max"": 30}",14,1,view_results
2025-01-30T12:59:49,SES-2023-1306,302,98.125.184.229,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-02-09"", ""categorie"": ""Famille"", ""prix_max"": 50}",12,1,filter_results
2025-04-15T03:26:22,SES-2023-0976,327,22.209.68.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-04-25"", ""categorie"": ""Nature""}",18,1,view_results
2025-04-26T18:48:16,SES-2023-0227,421,103.56.196.12,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-05-06"", ""categorie"": ""Nature"", ""prix_max"": 10}",7,1,filter_results
2025-01-01T08:06:19,SES-2023-0842,152,90.83.178.117,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-01-11"", ""categorie"": ""Gastronomie""}",28,1,filter_results
2025-02-15T07:02:19,SES-2023-1136,324,66.225.6.141,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-02-25"", ""categorie"": ""Luxe"", ""prix_max"": 30}",25,1,view_results
2025-05-12T10:12:27,SES-2023-0289,284,89.73.74.80,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-05-22"", ""categorie"": ""Sport"", ""prix_max"": 50}",11,1,filter_results
2024-12-07T12:40:38,SES-2023-0275,407,82.180.250.18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2024-12-17"", ""categorie"": ""Culture"", ""prix_max"": 20}",30,1,filter_results
2024-12-28T14:42:02,SES-2023-1118,279,102.240.9.240,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-01-07"", ""categorie"": ""Famille"", ""prix_max"": 20}",10,1,filter_results
2025-02-10T10:33:11,SES-2023-0581,73,61.34.62.20,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-02-20"", ""categorie"": ""Nature"", ""prix_max"": 30}",18,1,view_results
2025-03-28T01:42:59,SES-2023-1392,374,35.7.95.245,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-04-07"", ""categorie"": ""Culture""}",9,1,view_results
2025-04-26T02:33:45,SES-2023-0042,90,20.178.26.159,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-05-06"", ""categorie"": ""Sport""}",9,1,filter_results
2025-04-19T02:14:06,SES-2023-1369,443,142.217.112.111,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-04-29"", ""categorie"": ""Famille"", ""prix_max"": 10}",10,1,filter_results
2025-04-02T00:53:14,SES-2023-0470,340,203.236.90.250,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-04-12"", ""categorie"": ""Nature""}",20,1,view_results
2025-05-02T18:16:01,SES-2023-1310,211,222.219.40.220,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-05-12"", ""categorie"": ""Luxe""}",6,1,filter_results
2025-01-01T11:40:57,SES-2023-0125,71,159.77.195.138,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-01-11"", ""categorie"": ""Sport"", ""prix_max"": 10}",5,1,filter_results
2025-02-18T12:09:55,SES-2023-0011,106,161.58.99.159,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-02-28"", ""categorie"": ""Nature""}",12,1,view_results
2025-04-24T04:03:28,SES-2023-0500,388,15.242.246.129,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-05-04"", ""categorie"": ""Sport""}",26,1,view_results
2025-04-25T01:13:21,SES-2023-1337,263,3.208.217.164,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-05-05"", ""categorie"": ""Luxe"", ""prix_max"": 20}",10,1,view_results
2025-03-12T12:20:19,SES-2023-1064,268,60.7.113.216,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-03-22"", ""categorie"": ""Gastronomie""}",14,1,filter_results
2025-06-03T08:59:22,SES-2023-0797,226,36.17.126.31,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-06-13"", ""categorie"": ""Gastronomie""}",17,1,filter_results
2025-01-18T10:20:49,SES-2023-0358,230,15.111.125.125,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-01-28"", ""categorie"": ""Nature""}",26,1,view_results
2025-04-13T14:06:40,SES-2023-1209,26,77.163.39.122,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2025-04-23"", ""categorie"": ""Gastronomie""}",25,1,filter_results
2025-04-03T21:58:41,SES-2023-1326,290,5.201.32.113,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-04-13"", ""categorie"": ""Gastronomie"", ""prix_max"": 30}",6,1,filter_results
2025-04-05T12:26:18,SES-2023-0170,313,21.36.193.184,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-04-15"", ""categorie"": ""Culture"", ""prix_max"": 50}",23,1,filter_results
2024-12-15T06:02:40,SES-2023-1347,450,125.231.253.30,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2024-12-25"", ""categorie"": ""Famille"", ""prix_max"": 20}",17,1,view_results
2025-01-19T19:22:31,SES-2023-1316,483,87.30.167.192,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-01-29"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",8,1,view_results
2024-12-29T20:27:07,SES-2023-0147,363,148.107.228.13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-01-08"", ""categorie"": ""Culture"", ""prix_max"": 20}",15,1,filter_results
2025-02-11T11:30:23,SES-2023-1309,198,189.29.207.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-02-21"", ""categorie"": ""Culture""}",30,1,filter_results
2025-06-05T14:54:01,SES-2023-0493,285,9.90.22.187,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-06-15"", ""categorie"": ""Culture""}",11,1,view_results
2025-04-11T10:28:06,SES-2023-0236,463,190.153.143.17,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-04-21"", ""categorie"": ""Sport"", ""prix_max"": 30}",23,1,view_results
2025-05-16T23:46:13,SES-2023-1028,320,184.250.66.163,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-05-26"", ""categorie"": ""Nature""}",14,1,view_results
2024-12-29T04:25:16,SES-2023-0345,256,4.62.182.66,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-01-08"", ""categorie"": ""Sport"", ""prix_max"": 50}",22,1,view_results
2025-03-13T23:24:22,SES-2023-0103,224,203.115.140.249,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2025-03-23"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",12,1,filter_results
2025-05-07T09:21:54,SES-2023-1357,244,34.144.46.78,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-05-17"", ""categorie"": ""Sport""}",22,1,view_results
2025-01-24T07:15:50,SES-2023-1044,482,134.216.41.0,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-02-03"", ""categorie"": ""Famille""}",13,1,view_results
2025-02-12T16:38:58,SES-2023-0247,63,218.53.59.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-02-22"", ""categorie"": ""Luxe"", ""prix_max"": 10}",24,1,view_results
2025-03-16T04:22:58,SES-2023-0710,467,44.85.74.144,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-03-26"", ""categorie"": ""Culture"", ""prix_max"": 50}",16,1,filter_results
2025-06-01T07:20:50,SES-2023-0193,371,148.209.138.125,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-06-11"", ""categorie"": ""Gastronomie""}",6,1,filter_results
2025-01-22T10:45:43,SES-2023-1015,253,136.249.47.171,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-02-01"", ""categorie"": ""Famille"", ""prix_max"": 10}",28,1,view_results
2024-12-13T13:15:33,SES-2023-0060,236,49.217.243.114,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2024-12-23"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",5,1,filter_results
2025-05-16T18:49:41,SES-2023-0109,400,44.60.215.112,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-05-26"", ""categorie"": ""Luxe""}",18,1,filter_results
2025-05-05T03:03:42,SES-2023-0617,436,114.236.87.31,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-05-15"", ""categorie"": ""Sport""}",29,1,view_results
2025-03-04T03:43:09,SES-2023-0848,125,84.60.159.115,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-03-14"", ""categorie"": ""Nature""}",20,1,view_results
2025-01-25T00:26:55,SES-2023-0918,442,90.70.233.145,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-02-04"", ""categorie"": ""Famille""}",16,1,view_results
2025-01-20T09:43:29,SES-2023-1211,11,14.186.69.163,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-01-30"", ""categorie"": ""Sport""}",30,1,filter_results
2025-05-30T05:10:05,SES-2023-1488,70,20.125.28.208,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-06-09"", ""categorie"": ""Nature""}",15,1,filter_results
2024-12-17T17:48:13,SES-2023-1172,271,178.99.248.113,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2024-12-27"", ""categorie"": ""Famille"", ""prix_max"": 20}",17,1,filter_results
2025-05-05T05:29:21,SES-2023-0932,77,61.90.76.161,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-05-15"", ""categorie"": ""Culture""}",11,1,filter_results
2025-03-25T16:22:55,SES-2023-0526,333,139.229.248.235,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-04-04"", ""categorie"": ""Sport"", ""prix_max"": 50}",6,1,filter_results
2024-12-17T20:43:34,SES-2023-0675,164,150.42.217.116,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2024-12-27"", ""categorie"": ""Sport""}",24,1,view_results
2025-02-14T20:52:13,SES-2023-0975,188,150.73.154.141,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-02-24"", ""categorie"": ""Nature"", ""prix_max"": 50}",29,1,filter_results
2025-04-25T18:20:43,SES-2023-1057,241,46.4.215.107,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-05-05"", ""categorie"": ""Nature""}",14,1,view_results
2025-04-16T23:36:38,SES-2023-1460,119,50.19.24.153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-04-26"", ""categorie"": ""Culture"", ""prix_max"": 20}",28,1,view_results
2025-06-07T02:12:45,SES-2023-1455,360,177.39.0.241,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-06-17"", ""categorie"": ""Luxe""}",21,1,filter_results
2025-03-04T13:35:12,SES-2023-0938,198,189.56.196.174,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-03-14"", ""categorie"": ""Culture"", ""prix_max"": 20}",25,1,view_results
2025-03-05T16:52:55,SES-2023-1114,79,21.69.145.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-03-15"", ""categorie"": ""Famille"", ""prix_max"": 50}",30,1,view_results
2025-04-11T06:28:45,SES-2023-0889,175,180.85.101.51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-04-21"", ""categorie"": ""Nature"", ""prix_max"": 20}",26,1,view_results
2025-05-11T07:29:32,SES-2023-0735,230,66.0.140.236,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-05-21"", ""categorie"": ""Luxe""}",21,1,view_results
2025-04-29T21:30:41,SES-2023-0165,348,72.243.27.223,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-05-09"", ""categorie"": ""Luxe""}",20,1,view_results
2025-04-18T00:37:15,SES-2023-0455,424,145.190.42.135,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-04-28"", ""categorie"": ""Luxe"", ""prix_max"": 20}",16,1,filter_results
2024-12-11T08:34:42,SES-2023-0526,397,185.238.111.7,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2024-12-21"", ""categorie"": ""Culture"", ""prix_max"": 30}",6,1,view_results
2025-03-13T04:06:23,SES-2023-0515,417,178.45.121.35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-03-23"", ""categorie"": ""Sport""}",5,1,filter_results
2024-12-31T09:12:15,SES-2023-0946,298,185.113.2.141,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-01-10"", ""categorie"": ""Nature"", ""prix_max"": 10}",17,1,view_results
2025-02-23T07:33:12,SES-2023-0196,225,92.99.212.74,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-03-05"", ""categorie"": ""Famille""}",20,1,view_results
2025-02-16T10:14:40,SES-2023-1119,470,128.255.252.91,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-02-26"", ""categorie"": ""Gastronomie"", ""prix_max"": 30}",24,1,view_results
2025-05-29T10:59:23,SES-2023-1446,356,204.194.27.39,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-06-08"", ""categorie"": ""Gastronomie""}",19,1,filter_results
2025-05-28T12:42:22,SES-2023-0528,122,83.225.72.84,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-06-07"", ""categorie"": ""Gastronomie""}",21,1,filter_results
2025-03-24T07:53:53,SES-2023-0268,119,31.120.161.93,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-04-03"", ""categorie"": ""Culture"", ""prix_max"": 20}",30,1,filter_results
2024-12-23T00:55:09,SES-2023-1036,181,12.29.33.163,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-01-02"", ""categorie"": ""Nature"", ""prix_max"": 20}",18,1,view_results
2025-01-29T05:51:09,SES-2023-0595,69,110.239.56.178,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-02-08"", ""categorie"": ""Famille"", ""prix_max"": 50}",7,1,view_results
2024-12-31T15:12:20,SES-2023-0067,113,185.158.171.193,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-01-10"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",26,1,filter_results
2025-05-16T02:27:21,SES-2023-0988,188,201.253.129.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-05-26"", ""categorie"": ""Nature""}",13,1,filter_results
2024-12-18T15:56:49,SES-2023-0077,467,154.133.253.90,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2024-12-28"", ""categorie"": ""Famille"", ""prix_max"": 30}",23,1,view_results
2025-03-08T10:03:48,SES-2023-0881,433,65.0.195.175,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-03-18"", ""categorie"": ""Nature""}",30,1,filter_results
2024-12-29T23:04:03,SES-2023-1497,97,15.117.143.102,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-01-08"", ""categorie"": ""Sport""}",25,1,view_results
2025-05-07T08:06:02,SES-2023-1467,89,79.128.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-05-17"", ""categorie"": ""Nature""}",19,1,filter_results
2025-01-06T15:25:48,SES-2023-0099,165,35.2.38.69,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-01-16"", ""categorie"": ""Nature"", ""prix_max"": 10}",18,1,view_results
2025-04-20T16:56:31,SES-2023-1388,382,50.204.236.252,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-04-30"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",11,1,view_results
2025-01-19T16:07:57,SES-2023-1480,299,160.119.100.36,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-01-29"", ""categorie"": ""Gastronomie""}",7,1,view_results
2025-03-07T04:03:34,SES-2023-0458,53,116.237.101.22,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-03-17"", ""categorie"": ""Luxe"", ""prix_max"": 10}",9,1,view_results
2025-05-19T06:48:03,SES-2023-0017,391,59.20.205.2,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-05-29"", ""categorie"": ""Culture"", ""prix_max"": 20}",20,1,filter_results
2025-05-06T04:33:21,SES-2023-0946,15,15.185.229.53,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-05-16"", ""categorie"": ""Luxe""}",16,1,view_results
2025-04-13T18:42:35,SES-2023-0152,236,209.234.57.138,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-04-23"", ""categorie"": ""Gastronomie""}",30,1,view_results
2025-05-02T17:03:55,SES-2023-0871,108,100.142.154.162,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-05-12"", ""categorie"": ""Luxe""}",30,1,filter_results
2025-01-26T18:56:56,SES-2023-0886,168,163.164.42.154,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-02-05"", ""categorie"": ""Luxe""}",18,1,view_results
2025-03-16T20:21:24,SES-2023-0238,325,197.219.44.163,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-03-26"", ""categorie"": ""Culture""}",15,1,view_results
2025-03-03T00:55:57,SES-2023-1300,427,137.34.134.35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-03-13"", ""categorie"": ""Luxe"", ""prix_max"": 20}",13,1,view_results
2025-01-26T20:31:55,SES-2023-1157,308,42.75.68.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-02-05"", ""categorie"": ""Culture"", ""prix_max"": 20}",16,1,view_results
2025-01-31T05:25:37,SES-2023-1419,284,25.10.82.41,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-02-10"", ""categorie"": ""Gastronomie""}",8,1,view_results
2025-05-22T04:32:45,SES-2023-1150,323,9.175.60.73,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-06-01"", ""categorie"": ""Culture""}",20,1,filter_results
2025-06-05T13:29:43,SES-2023-0179,460,205.136.127.111,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-06-15"", ""categorie"": ""Gastronomie""}",21,1,filter_results
2024-12-18T15:27:06,SES-2023-0497,277,91.67.170.139,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2024-12-28"", ""categorie"": ""Gastronomie"", ""prix_max"": 50}",15,1,view_results
2025-05-05T05:50:29,SES-2023-0058,316,192.223.94.40,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-05-15"", ""categorie"": ""Culture""}",24,1,filter_results
2025-01-02T12:57:12,SES-2023-0184,349,116.58.133.244,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-01-12"", ""categorie"": ""Nature""}",26,1,filter_results
2025-06-04T05:58:15,SES-2023-0989,227,56.64.206.80,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-06-14"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",26,1,filter_results
2025-05-14T12:32:39,SES-2023-0863,82,39.251.15.32,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-05-24"", ""categorie"": ""Luxe"", ""prix_max"": 50}",6,1,filter_results
2025-01-08T09:28:14,SES-2023-0744,147,18.148.225.35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-01-18"", ""categorie"": ""Gastronomie"", ""prix_max"": 30}",14,1,filter_results
